BALANCE	PURCHASES	ONEOFF_PURCHASES	CREDIT_LIMIT	PAYMENTS	MINIMUM_PAYMENTS
0	226.07	0	2500	0	
2347.383015	0	0	3000	571.934258	740.954917
2271.102591	272.93	0	2500	764.791793	988.662899
28.155795	324.17	0	1500	354.506682	83.999117
26.143505	124.03	124.03	1000	309.366769	220.566753
26.864424	373.77	0	7000	381.479704	160.260471
322.222745	2522.03	2180.79	9000	1898.185428	199.113916
1150.867752	108	0	1000	98.195732	9448.613073
826.283578	2241.87	1941.55	2500	2578.745567	251.817368
564.02688	1007.4	941.82	2000	506.930593	198.49507
120.307206	653.95	653.95	2500	1327.025412	195.935077
32.71168	350	0	3000	421.815239	178.406886
133.797452	2460	0	2500	3601.545344	131.732911
532.467828	3262.5	1186.74	4500	2683.090485	177.053495
799.274442	906.81	449.65	1000	1590.918593	1227.773229
857.256959	636.84	484.2	3000	443.001353	301.273706
6681.371469	2968.2	2968.2	9000	3035.412729	3142.889196
34.775517	0	0	1500	1132.985402	146.997558
25.99831	398.57	111.24	2500	821.069037	132.906041
6256.556896	0	0	6500	1573.751794	2135.483305
561.003319	11577	10975	5500	12148.50351	188.413837
919.252125	1002.4	1002.4	2000	173.632529	2541.357009
3139.84354	859.03	0	9000	8655.727728	4234.428854
1106.42635	0	0	2500	364.636263	263.85412
611.327959	518.88	0	600	670.361848	861.197225
1205.024103	1247.43	0	1000	1314.358147	2812.820485
600.450838	351.88	104.78	800	785.561972	378.370091
32.928594	337	0	2500	398.157668	156.144868
35.862466	361.49	361.49	1500	625.790303	155.444689
673.592238	2199.62	303.56	3000	2377.36405	172.185143
1456.624844	53.9	0	1500	330.888649	527.393837
1254.480637	0	0	1500	684.225274	440.890884
5.135703	323.71	0	1500	219.996991	27.362336
706.327578	169.54	169.54	2500	302.97678	142.597254
3610.883496	0	0	4500	810.481966	944.5895
95.055337	133.45	16.8	2500	469.271786	160.662631
1242.886266	17.6	17.6	4000	589.674674	472.763536
9.048773	316.2	0	2000	391.398298	89.505939
169.892916	973.5	973.5	2000	28.078586	41.457336
1397.560022	0	0	2000	543.796511	405.832948
1185.330971	0	0	3000	341.938368	367.00205
978.771066	905.04	545.12	4000	392.482391	315.469998
283.691223	45.65	45.65	1000	165.821773	252.47599
6.24762	108.2	0	4500	0	
28.612828	208	0	3000	253.537038	169.800871
677.778395	0	0	1500	1515.946459	143.812331
724.614301	1534.71	431.4	1700	1809.593702	283.938453
59.797799	309.25	289.4	2000	675.101601	425.907075
42.653615	93.24	0	5000	156.57819	95.992733
284.43378	212.92	0	1500	1202.791804	150.107024
1569.712031	375.92	375.92	1700	530.069186	1003.039654
2130.050015	1044.2	835.96	6000	597.906134	422.543556
539.072205	240.51	128.64	500	340.349133	570.446577
31.872458	394	0	1500	778.621541	154.099558
209.026944	1520.76	657.19	3500	1771.078066	192.557306
683.286191	706.08	706.08	1500	1847.90353	717.097215
457.07022	1273	1273	2500	2633.35913	148.635903
13.440318	0	0	1500	150.90008	18.958252
762.921161	1214.55	992.67	1500	1579.200728	314.347243
69.4432	368.16	0	2500	153.124113	143.416453
26.526741	135.31	0	1500	93.853979	112.781199
52.358663	658.24	658.24	4000	1609.331101	149.861526
1144.128891	1373.27	688.15	4000	1705.162709	375.042212
399.50457	740.11	410.28	1200	1379.683829	420.645913
71.431411	2068.41	0	2500	1984.989648	59.522727
42.288669	313.36	0	2000	428.089548	189.922028
528.324583	0	0	3000	1398.911214	167.442242
1609.514614	0	0	1700	277.622861	705.401828
442.111046	671.36	0	3000	63.199553	210.928816
1075.032405	0	0	1200	585.94084	262.139361
24.660951	0	0	500	757.357928	132.251286
55.17712	532.64	0	2500	547.608958	136.197871
734.729977	0	0	1200	1596.300157	179.245282
2479.815703	5812.17	5142.57	10500	4586.498256	680.37248
112.702102	1437.38	1437.38	2000	1469.057487	127.594194
3.513242	48.04	0	1500	140.940173	109.557678
2760.89889	0	0	7500	997.950103	750.602361
784.627873	641	641	1800	1657.991354	288.038151
4071.993764	0	0	5000	1528.928247	1157.358718
3616.393429	2459.18	30	5500	2203.05836	922.316357
2971.600871	6513.38	4694.68	5000	4960.050608	1273.686277
677.403883	0	0	1200	126.873568	125.922743
1884.083078	31.66	0	2000	901.067057	547.826691
114.752318	387.12	0	2500	981.332431	122.369566
201.487515	1688.12	0	4000	1641.148627	174.408798
299.531528	3473.11	1263.54	7500	3019.01839	184.243337
146.616802	0	0	1200	216.978003	173.047732
2421.820915	0	0	5000	334.730343	442.116227
1728.29571	673.8	0	1700	727.421149	1751.732122
1035.03102	704.17	0	3400	274.26228	272.890448
14.869439	391.68	0	1500	442.402951	157.621718
842.103869	496.56	0	1000	254.599294	467.881962
1809.917132	266.64	0	2500	77.991128	13916.7029
399.156352	2870.76	894.49	2500	3064.377023	187.846647
193.050982	1337.1	1337.1	10000	2067.611692	98.85433
1243.68657	221.72	0	1700	2268.784133	554.297666
135.418099	777.16	0	3000	601.471905	174.116193
19.587949	299.77	0	2700	327.059511	133.485652
745.368581	153.89	0	1700	500.110264	191.010274
274.305611	419.88	0	2500	665.834636	185.135125
0	443.28	0	3000	0	
367.033521	567.75	567.75	600	484.20499	210.03677
475.301123	415.47	415.47	7000	3965.150992	177.117122
1865.271423	412	412	2000	597.104874	666.876023
1618.277656	3031.28	1616.35	3200	2513.922495	371.025272
36.57785	561.48	0	3000	891.708605	167.286067
443.558578	26.09	26.09	1200	1218.866837	200.752923
17.905235	159	0	4000	134.532028	61.971748
1514.885982	928.06	834.3	4500	2797.8913	469.817435
63.292505	545.38	0	4000	520.936337	156.600058
4135.663046	0	0	4500	1360.105727	1434.932593
129.881716	672	0	1500	775.413322	161.436088
228.107524	510.32	216.9	5000	552.200643	182.025154
277.308988	1588.34	500	2500	1316.907062	217.35947
20.920544	392.96	0	4000	324.004832	108.557891
1462.74666	2400.37	2113.74	1700	2893.730422	757.436645
328.436912	2738.82	2408.82	1000	2339.534377	364.97283
11.772828	101	101	1200	164.865563	168.403178
6105.102208	248.73	0	9000	1824.639869	2173.252529
1223.783946	135.24	0	1200	328.934771	678.336519
659.121167	458.5	0	1500	65.156724	2883.926424
4228.417754	11994.71	11994.71	13450	508.797444	1725.645623
384.803407	549	291	1000	569.597465	610.732047
141.656741	1109.83	1109.83	1200	0	
18.120946	57	57	1500	118.438703	54.138711
1150.04204	1283.45	318.67	3500	2430.864396	419.675603
158.512412	713.64	713.64	3000	1121.322787	96.145734
4925.078801	194.6	194.6	9000	5149.230429	1825.521318
61.653547	1194.22	0	3777.777778	1775.371596	101.147508
1669.488962	0	0	1800	571.589438	494.062935
23.587067	837.48	0	3500	775.895535	3.300026
61.253237	377.86	78	2700	347.206621	177.060952
622.55987	343.46	221.84	1500	964.143984	554.592269
677.077167	119.19	0	700	504.762147	641.307637
2.910578	56.94	0	3000	129.412694	42.033228
807.555134	242.06	0	1000	1610.237285	504.351185
1099.649455	0	0	1200	322.777824	309.246328
2369.073061	0	0	3500	3428.646118	403.8183
1.941328	15.3	0	5000	190.254352	117.892476
2365.48995	0	0	2500	816.5164	994.027775
1128.878514	129.86	129.86	4200	767.993781	293.201194
806.446131	0	0	3000	504.66084	258.248739
25.921726	268.92	0	1500	458.387948	146.450708
531.075085	485.73	152.4	2500	1657.453579	146.965562
1578.053342	177.21	0	1400	0	
1371.187284	208.76	149	1500	447.764231	1969.536576
484.108869	0	0	1000	590.725031	184.562158
48.573636	258.36	0	1500	197.464636	81.829414
709.475496	0	0	1000	1242.9897	402.871353
1768.456809	449.73	395.05	3000	664.529374	438.283058
475.229863	126.03	126.03	1200	476.74593	186.404421
75.244732	623.3	384.05	4500	579.531266	162.562704
18.627266	309.26	0	1500	272.654072	122.277171
980.922091	0	0	1200	569.660031	251.861789
104.311214	1270.59	1270.59	2000	1359.473756	147.45012
2383.427985	95.08	95.08	2500	145.154675	16415.73279
198.951791	0	0	2500	0	
145.47022	95	38	1500	175.248349	162.398092
43.087983	133	133	3000	189.248952	96.858626
1273.498021	449.28	0	1200	475.727103	4224.383226
33.880019	3421.12	3008.55	3500	3977.215235	45.434563
21.881528	89.04	89.04	2500	193.985335	96.885791
1223.630962	2065.5	628.8	1500	638.997243	961.531428
1441.993476	0	0	3000	3206.577257	481.175275
1070.631288	651.91	651.91	1200	258.767714	3520.912186
594.268871	1036.76	966.8	2500	198.237134	260.480387
25.715061	449.32	449.32	5000	1086.379588	131.749774
1439.410201	184.7	184.7	1500	299.988581	4792.61355
543.815182	0	0	3000	593.946163	261.125552
36.979201	0	0	2500	22099.47812	173.24367
9220.534572	1420.31	777.66	12500	4257.372749	4696.075967
6631.790101	74.17	74.17	9000	1652.029653	1516.892745
39.251217	1066.62	339.1	3500	1340.881787	102.273663
2.02217	0	0	1200	1767.395484	87.32882
38.068219	799.92	0	2500	553.927866	85.990408
578.795795	994.12	105	2500	2369.347633	114.089533
1325.679991	1084.87	687.57	3000	4135.414563	405.944341
743.52828	158.95	158.95	800	250.349363	185.179066
0	180.66	54	2700	221.27715	
41.789262	821.51	501.95	4000	969.030384	132.158949
987.110602	0	0	1200	139.607827	232.004681
11.981427	187.55	0	1000	261.920143	160.970746
11.316443	112.23	112.23	3000	636.15056	88.670668
0	300	0	4000	5228.819138	81.403177
523.127544	786.94	582.74	1000	1603.447936	223.726642
650.485202	555.2	339	1000	351.575597	610.833365
2320.107011	2118.42	2118.42	5000	922.698832	1312.069434
106.45347	2014.84	874.84	3000	2139.733072	138.434369
281.112517	0	0	1000	631.473289	219.966022
324.055174	2075.13	1100	1500	1653.941553	305.331243
617.999607	387.7	250	1200	1723.350971	332.043275
2076.211673	1057	0	2500	696.769705	711.321984
63.078242	114	0	3000	184.582486	136.782541
0.14446	0	0	7000	186.434257	18.249813
1012.841277	0	0	1500	2531.648689	447.811073
6.526735	53.09	53.09	1000	309.515966	86.885269
83.258534	41.4	11.9	2700	157.225241	163.317598
852.530387	45.65	45.65	1200	387.594772	231.564246
304.249156	3127.98	0	6000	3489.90364	3240.48429
16.004225	159.44	0	2700	276.112744	141.915829
1087.784698	0	0	1500	3093.888643	298.011965
3255.151368	1771.6	251	9000	4619.793197	853.911515
69.336196	211.87	211.87	1400	435.005491	133.988377
1433.404387	0	0	2000	993.072444	388.124821
3278.506664	472.51	216.49	7000	1304.846205	1296.586971
68.624743	423.23	243.23	1000	458.251229	107.879849
1562.60448	880.22	816.88	2500	459.441845	4257.948127
412.592491	0	0	2500	3935.004997	394.904628
428.598828	208	208	1200	975.191714	193.993752
2071.951442	2090.21	0	2500	1326.995454	556.63142
973.560975	0	0	1700	1789.46975	533.405391
624.633263	0	0	1000	330.064555	289.686899
965.88461	1	1	1200	751.960548	261.891219
82.568778	471.64	0	1200	554.168419	214.877676
383.370294	326.74	326.74	600	525.776492	199.590057
793.855972	1478.93	1478.93	1200	723.959807	474.254444
51.199057	1319.04	1319.04	3500	1324.448655	126.403394
1488.628126	0	0	3000	1968.413322	439.164743
92.596405	720.11	720.11	1700	535.430352	193.498368
382.63138	0	0	1200	566.605747	196.904622
402.814647	960.09	91.8	500	1127.28667	366.395498
1271.172501	0	0	4000	2099.387435	366.383649
124.743322	1007.45	0	2500	1616.540779	146.493501
1060.039731	340	49	2500	261.761454	243.685673
90.084324	1098.82	1098.82	3000	1307.140981	141.008201
85.851188	0	0	600	1528.015928	146.913099
2115.602918	320	0	3000	1260.004919	754.052041
193.213122	2281.57	905.6	3000	1782.059904	183.782329
82.98006	906.78	0	3000	780.205026	152.745483
991.773081	2020	2020	3400	1817.827772	322.297689
5482.204366	0	0	9000	1343.176056	1666.085318
1016.496072	64.82	64.82	1200	74.543258	289.569906
205.127197	1222.98	1222.98	3000	1144.83486	121.334941
1450.599152	2763.84	1434.43	2000	343.918862	1339.665316
1405.988009	1839	256	1800	3603.302652	1249.17396
424.968492	272.28	0	1700	64.658608	745.781019
74.4309	45.65	45.65	2500	0	
24.818476	390.05	44.9	1000	423.338628	117.838976
1109.876538	0	0	1200	476.97564	305.129524
679.421923	298.49	298.49	1000	456.143495	216.036561
270.135147	958.93	752.9	1900	2063.470552	216.497693
256.02662	2098.56	1798.3	3000	1909.534262	155.695781
794.661653	329.96	329.96	2000	703.606	166.000398
1644.123638	0	0	2500	333.114672	352.392567
28.80071	173.02	0	1000	229.503322	133.44239
976.390024	785.4	785.4	3500	820.342892	251.963424
1005.660131	710.03	710.03	1500	5679.950642	234.569274
700.723718	425.18	0	3000	148.581846	214.200975
8.27913	670	0	2500	703.772949	43.259694
1373.700066	267.75	0	1500	446.146419	692.725571
215.475718	670.65	300	3000	366.634123	185.037922
108.857699	3224.34	3224.34	1500	2752.565833	123.696831
7.215615	54.45	54.45	2000	160.130111	205.168209
1736.930299	616	0	1900	803.881382	644.158808
242.53001	3520	0	650	3814.912997	3236.66486
1372.083399	800	0	1200	1190.700111	2461.558168
6388.820712	5154.75	1622.06	9500	6436.518476	1823.789613
254.94701	2870.83	2655.15	7500	2461.126057	194.290114
15.813502	120.88	0	5000	258.872386	128.94568
77.383767	2321.87	1212.87	1900	2071.265301	88.997719
849.030358	345	0	1200	1465.044906	268.949636
525.17417	91.23	48.9	4000	154.939835	233.341617
510.953138	172.41	172.41	1200	959.003305	242.770679
486.17036	0	0	1500	2945.61949	120.041669
2291.684027	4983.93	4065.93	6500	1149.746347	624.917306
145.722404	529.7	240.2	800	363.368053	188.105787
286.814503	2016.14	1602.14	1200	1525.089652	191.602655
22.455964	185.25	0	1000	371.216038	163.465952
1108.987965	0	0	1500	1690.172114	283.054152
109.473217	1251.26	635.79	2700	958.931815	187.560093
233.092662	2613.65	945.45	6000	2255.232796	427.743632
2112.63873	0	0	3500	540.088813	746.131674
1.097736	343.82	0	4000	169.895641	9.801394
874.905296	484.04	0	1000	873.429792	194.064343
844.022439	0	0	2500	535.604592	237.229776
87.034432	697.57	0	3200	811.903413	112.569353
377.56851	542.51	542.51	1000	567.687367	175.936604
2929.582949	0	0	3000	1153.353618	3422.988223
1101.792789	1591.37	1591.37	3000	699.75547	228.555892
623.583624	1344.85	1099.72	2200	1374.213771	304.225119
5.109352	0	0	1000	77.984721	14.840576
2696.052766	0	0	3000	815.306343	1011.866344
1592.102979	45.65	45.65	5000	529.542832	424.939464
14.453345	38.65	38.65	1000	52.685663	162.687252
1062.024069	0	0	1200	583.53323	267.478951
1033.485033	137.57	0	1000	423.925626	708.363328
803.052704	19.75	19.75	2000	402.155365	322.394919
1551.908555	416.64	105	2500	539.653696	366.329349
936.370785	158.45	158.45	1700	160.698863	443.538283
1420.156349	0	0	1500	661.562552	772.85986
14.143579	175.98	0	1500	171.928796	111.573318
68.10541	0	0	500	0	
3025.373271	202.72	0	4500	3989.645744	884.183626
2513.983606	0	0	6000	560.461934	741.924179
542.979227	1134.96	0	1000	2669.005392	422.556516
144.436235	0	0	1000	542.036637	365.765347
2017.391656	12024.37	11224.1	8000	11516.39232	556.651236
39.469095	418.97	0	3000	655.157042	109.865935
2579.907754	125.51	0	3000	666.355831	774.460823
34.703482	247.02	0	2500	194.419235	162.909028
29.466141	149	149	1000	350.176472	215.215582
2764.810135	390.52	369.8	3000	743.242536	1093.199562
27.931382	169.4	0	1500	116.255235	145.094293
2063.9223	0	0	4000	5696.695114	584.843007
1615.724155	673.74	484.46	2000	785.833719	873.816183
348.321822	0	0	500	142.741177	195.413588
992.724168	527.88	0	2000	2997.714455	373.079303
5.170635	367.95	0	1000	400.457139	28.883262
1361.815512	1309.72	1106.81	1700	1668.192483	585.993296
1186.276559	391.67	391.67	1200	488.194864	927.681751
2966.412112	1473.26	0	3500	1464.911757	1562.426492
1910.793773	2754.09	40	5000	613.246821	688.900224
1175.065336	2707.46	2468.96	1700	2288.300302	708.708009
378.320894	315.02	0	1500	206.090316	202.391607
1492.443188	1777.27	0	5000	1969.412866	344.759419
434.393219	343.5	343.5	1700	504.635307	168.986753
11.673388	76	76	4000	447.312571	84.678373
1.063114	20.74	0	1500	168.489938	98.859855
12.169653	187.32	0	2000	182.885361	162.175616
738.067431	752.97	752.97	2500	1393.051729	282.663936
77.285458	495	0	1500	416.913773	206.712535
1434.836893	413.16	413.16	3500	3716.5426	330.705914
1247.905033	553.67	0	1200	1927.232575	1247.614497
88.35088	697.91	477.91	5000	646.026876	173.2831
252.174753	411.01	411.01	1000	459.467285	188.121403
1516.44717	0	0	6000	4161.937341	297.615348
3374.66122	0	0	4000	913.221146	1284.060029
1865.008929	0	0	2500	2709.693363	460.334824
2413.719637	0	0	2500	626.891685	770.717959
411.27629	1524.65	1153.52	900	626.104114	236.645745
97.281118	3091.75	1456.8	3000	3424.057988	136.71723
568.222966	140.03	140.03	1200	203.362743	203.599221
2773.411911	418.68	0	3000	2027.44214	1938.332752
294.720216	1880	0	1000	1479.018473	87.232429
1619.001848	0	0	5000	368.653175	403.883591
197.159684	0	0	1000	373.550284	107.037616
954.617658	0	0	2000	228.635319	398.358635
44.935526	401.06	0	1000	441.438423	181.013795
28.497217	258.91	0	5000	247.067092	162.594517
7114.235621	1072.24	1000	10000	1837.750949	2449.812844
1007.440908	430.54	0	4000	1526.508633	286.221253
2471.904646	1590.58	1590.58	6500	813.995856	622.038869
733.100601	0	0	1500	582.050862	200.248315
1159.619047	0	0	1200	192.970203	391.470419
1818.933435	0	0	2000	805.588424	2754.62376
90.582466	809.79	0	2700	766.101615	175.058479
1819.444477	0	0	2500	572.900672	469.774269
28.832982	266.58	0	1500	223.918762	138.849662
7.833571	92.24	0	1500	484.14452	83.689672
433.075331	750	0	1500	719.974026	195.907231
45.82108	632	0	4000	3746.417043	119.285915
2724.169852	49	49	3000	558.687221	1164.897621
83.030075	2298.89	567.55	1000	2034.589917	166.237338
1008.494418	639.7	0	1000	862.819773	1027.530687
1688.247199	1937.64	928.18	2500	745.063871	963.517552
608.300379	0	0	1700	204.950565	214.137194
211.865308	2505.3	0	3800	2944.674292	149.123712
454.181676	1361.65	1361.65	4000	1643.948056	152.368392
2646.022772	1541.13	487	4000	600.203047	575.913224
332.697638	1080	555	2000	603.181053	99.565218
489.488586	215	70	700	881.801225	316.534888
312.197634	0	0	8000	0	
205.421413	1174.98	0	1000	989.875292	78.504927
3300.406797	459	170	5000	1585.23765	904.654686
5471.186593	0	0	9000	1281.454609	1401.967646
685.063917	0	0	700	308.035273	334.274864
467.439275	0	0	800	581.994796	214.399847
722.404832	0	0	1500	215.857868	273.52542
16.976117	424.99	0	5000	603.395705	77.553281
275.240429	0	0	700	1186.237636	189.618452
666.247487	511.34	103	700	1145.870591	768.267252
20.594739	320.64	0	4000	273.840392	168.037964
300.012533	3286.41	2689.44	1400	3035.03764	210.567593
45.905486	398.4	0	4000	403.594309	171.92066
3377.632916	0	0	5000	1028.191288	724.601528
25.407311	504.96	0	3000	464.099225	166.39765
504.127471	0	0	1200	1383.846999	376.80756
2270.623981	1200	1200	3000	967.527752	1172.021803
2230.689402	0	0	2500	458.73255	467.263413
30.217276	332.5	0	3000	262.580865	86.813318
2741.024256	0	0	3000	542.317437	4738.971247
124.58001	1302.02	0	3000	1737.687605	162.034789
1.695294	9.87	0	5000	151.732627	98.617471
349.788099	400.6	400.6	450	308.109946	170.326506
16.388956	68.88	0	3000	639.609691	129.312379
1551.842759	0	0	1800	522.486041	596.988355
0.407093	49	49	3000	0	
68.045739	501.85	0	1200	531.541585	149.507563
7081.171387	0	0	9000	20191.3077	1926.017588
211.35235	267.34	0	4000	153.812692	185.947547
1.533981	141.56	0	4000	248.103302	44.570781
827.00042	0	0	1000	333.441983	326.953822
3495.735827	0	0	5000	9960.882548	888.371377
1571.218695	375.24	375.24	1700	824.975105	563.475533
180.238427	2749.92	0	500	2723.611325	2549.226889
21.87058	405	255	4000	414.423817	88.853589
20.599719	423.62	0	2500	452.606219	165.044111
1979.782537	1687.62	1396.32	3200	864.07868	643.861607
208.581872	2608.02	2155.67	3500	2625.80225	178.035597
2041.527181	94.16	0	2500	1073.025534	577.733132
786.158276	679.24	100	1000	1653.190684	504.64823
3.019634	45.6	0	1600	73.212859	111.928897
31.552814	1428.02	509	1500	1137.556503	45.155492
37.550351	633.24	0	4000	588.246987	197.915029
717.764625	3358.25	3358.25	4000	2370.592652	202.790825
95.08385	817.66	0	2500	761.008544	151.01851
2.911999	347.55	0	5000	386.639613	11.802831
0.570113	29	29	2500	319.172687	
143.50998	549.17	0	1500	285.145558	207.003426
1587.706693	450	0	1800	600.299728	1032.599236
2246.21264	0	0	4500	434.927101	330.293724
3395.090243	0	0	9000	9483.800873	975.830612
16.834929	15	15	7500	430.213001	86.959785
1205.235951	413.23	331.87	1200	476.38169	462.78765
1354.623473	495.43	495.43	2000	280.31102	442.992384
1923.696463	527.6	0	5000	2999.461289	1008.776986
0	30.98	0	4000	63.582004	14.45821
1610.489628	0	0	2000	383.426341	362.428606
448.426181	0	0	1400	1956.051348	185.615564
2455.423773	2695.07	227.97	3000	2963.914089	882.951164
1237.897608	403.38	403.38	1500	2291.077923	398.248053
1.344661	785.9	0	3000	789.264325	0.319475
1592.017292	372.09	372.09	4000	389.29309	574.750942
264.103675	3568.21	2336.41	1500	4210.212171	170.018992
1096.517209	0	0	2000	822.741522	171.049246
1099.221912	155.8	155.8	1200	875.977859	1749.680157
1775.884148	0	0	2500	399.8626	646.089964
6482.798242	0	0	7500	4630.593136	2439.310585
3015.25965	0	0	6000	2234.914332	719.810646
2722.532415	0	0	3000	743.715499	812.598903
33.585586	298.2	0	4000	299.548557	171.520002
4486.637152	1712.75	1712.75	9500	10105.48672	1154.029789
162.580388	1403.42	153.5	2500	1045.177657	163.608183
50.926002	165.97	0	1500	119.24583	332.440855
16.727286	174.46	0	1500	142.694823	116.628448
706.182752	3304.27	802.8	4000	2863.455277	215.790698
2272.494247	614.37	435.37	2500	617.216175	915.672534
23.981951	1934.16	1934.16	2500	3721.903965	54.690715
987.102704	66.5	66.5	2500	284.964748	232.626904
267.908144	30	30	300	198.682086	176.843605
25.474414	240	0	2000	188.072777	127.210691
130.678469	1480.76	1480.76	1000	2441.727849	153.303679
465.86405	0	0	1000	643.394901	342.36985
56.748977	470.38	365.38	4500	514.48579	207.790429
8.415931	136.36	0	1000	333.700979	113.721974
64.937308	442.03	209	1200	149.634213	204.316917
821.011673	399.99	399.99	2500	1140.142325	204.400186
50.004286	341.14	0	3000	231.514712	135.58233
898.429424	495.7	495.7	1200	1477.267198	859.154662
3179.056936	4407.78	3191.23	9000	1257.677615	768.936115
1322.64748	799.92	0	1000	469.485706	9299.951204
12.472571	87.67	87.67	2000	123.304221	86.6785
1364.897308	0	0	1500	365.272698	353.215704
2572.293007	0	0	3000	1364.325644	587.096981
416.729679	1243.04	1153.34	3500	2257.677587	171.444686
508.164075	57	57	600	576.386562	498.342596
6.525943	290.5	0	2000	474.469741	16.087082
376.997522	0	0	1000	1008.342761	269.826013
134.299115	1059.18	0	4000	1201.538972	159.033099
3.483716	98.81	0	3000	368.319582	135.799005
1579.595049	35	35	1800	791.526478	698.019678
1520.956418	450.67	0	1500	505.658258	4754.136596
664.911581	0	0	1800	1977.246775	212.665892
483.422715	1196.35	738.41	5000	1789.757024	170.786793
179.825945	1212.66	347.61	2500	1711.231409	160.362153
314.417629	300	85	1200	497.384901	88.127077
427.642111	0	0	1200	2853.967334	146.976542
1120.08097	0	0	2500	299.789938	320.133269
772.338967	198.39	0	1000	63.876242	2928.101382
864.410501	0	0	2500	2290.455361	178.028403
65.915182	840	0	1000	1014.023858	185.815051
518.894713	0	0	1200	1361.199423	178.257591
1006.592714	1341.62	1341.62	1200	1444.198295	708.609079
89.513525	1452.41	764	3000	1690.741787	178.002763
448.808529	0	0	4000	651.33864	192.140691
1845.623354	480.9	399.62	3000	1351.296989	881.446699
4.326857	100.12	0	4000	123.485948	61.021667
124.292939	155	155	2500	1374.631056	89.92398
18.180646	220.06	0	1000	217.276088	140.596138
1623.723148	1283.16	0	1700	1047.305005	1431.799502
1502.000147	0	0	1500	277.216226	776.108751
106.894095	62.73	0	5000	540.130507	146.069474
865.161494	857.8	362.33	1200	1152.9477	212.715695
1.199105	20	20	500	182.462948	107.00915
342.76107	20	20	500	507.859879	198.241326
153.027262	1455.78	631.63	1500	1057.971559	167.104469
1295.87959	184.27	1	2000	296.068191	417.694654
360.671491	3956.64	0	4500	4013.483114	3662.236048
2.571837	99	0	2500	45.168124	
2202.376446	0	0	6000	512.773385	546.699776
82.470475	282.75	0	1000	563.922891	84.236228
1109.84819	261.56	182.37	1200	572.817257	697.038439
116.343256	38	0	1500	59.260669	215.395806
482.671967	0	0	500	132.659676	266.857429
3332.460521	1061.66	120	4500	1173.78064	857.134571
13.353513	717.95	717.95	5500	864.238423	92.807829
1648.217916	250	0	3000	249.96881	352.00023
61.763018	35.3	0	1500	75.285164	171.993034
722.855351	0	0	2500	187.058515	325.505999
1836.565272	0	0	2500	713.124426	476.311984
4.115287	60	0	2500	109.888829	166.384674
36.898142	942.34	0	1500	1007.917726	98.74335
1366.778251	5065.83	4539.7	1700	4366.758829	904.850068
771.773362	750	250	4000	204.167996	260.332459
2134.176153	4253.64	2666.32	7000	7486.403423	574.771719
9.113909	106.56	0	3000	110.590507	55.716728
845.815387	37.5	0	1000	0	
10856.48301	45.65	45.65	14500	2670.733732	2917.469357
352.58799	281.81	183.81	1600	835.301657	175.210164
438.4161	673.68	0	1000	717.601973	234.926499
1348.085189	0	0	3500	721.056957	372.603452
219.885039	1857.17	1367.65	1800	630.186926	210.086007
22.35378	284.5	284.5	1000	1578.650857	86.173877
25.201833	609.01	0	3000	513.138281	44.804433
4617.891585	1973	108	4500	2755.623951	3796.57669
1757.439933	0	0	2500	175.115831	450.616731
1064.473728	0	0	1200	1769.702541	410.402406
1420.656377	0	0	2500	316.465166	344.662808
862.413024	108	0	1000	1151.18815	2977.301882
1061.570865	0	0	2500	417.214903	235.325924
2.422926	64	0	4000	151.901371	70.78109
0	147	0	2500	152.109132	
1746.714825	0	0	1800	354.637009	756.052579
52.278293	346.46	0	4000	203.562894	177.972156
4.448015	71.81	0	3000	257.226631	130.382506
858.880154	65	65	3000	1288.141804	207.770998
1034.332765	0	0	1000	714.753968	660.660155
68.156278	785.76	0	2000	708.743776	181.392809
3919.394766	467.06	467.06	8000	6854.447424	1202.767539
2339.4425	2941.53	1032.4	3000	2055.656122	697.394834
0	228.59	0	4000	545.756332	
91.478145	209.4	0	2000	431.612195	129.715755
58.603273	2080.51	2080.51	2500	1965.056445	14.242628
38.475299	61.8	0	1000	165.771479	137.482544
477.903003	566.12	396.51	1500	457.330803	210.151115
1291.394861	778.12	289.86	1200	853.446434	3354.1893
54.713751	578.6	0	2500	607.673138	184.597912
223.281483	4151.48	3113.59	3000	3450.614791	171.300306
1641.801417	1192.18	328.21	2000	1739.401295	606.312146
107.271213	726.42	0	1000	744.715148	168.66921
99.040178	1100	0	1000	1310.127669	167.38994
972.604156	0	0	1200	751.50856	230.564527
357.593551	68	0	1500	243.400118	194.028384
15.922218	300	0	2000	276.242239	
53.090328	546.7	0	2500	753.224953	128.402444
827.66215	965	890	2000	748.605862	330.125475
615.726189	1317.34	1317.34	2500	328.995042	185.210313
94.277559	2290	0	4500	2525.565248	17.482689
1219.044349	0	0	2500	259.368165	303.515952
16.707289	69.23	0	1500	43.829632	111.411433
1361.203619	952.09	523.09	1500	4256.495061	426.96591
2194.238291	545.83	545.83	8000	498.274938	735.839735
445.146763	2118.54	950.19	1000	1443.057787	229.489434
32.726042	303.51	303.51	1200	550.181692	100.810197
2896.14848	321.81	118.16	3500	599.84614	1440.449304
1630.431093	43.89	43.89	6000	3281.742636	536.479995
1847.085007	1573.35	592	6000	575.443785	429.239075
779.577168	0	0	6000	9307.719055	515.375559
76.631162	406.78	406.78	7500	593.46007	114.512379
